,n_cells,highly_variable,highly_variable_rank,means,variances,variances_norm,targeted
TNNT1,15566,True,883.0,0.08467299921569348,0.11326104116702801,1.2078570025736621,0.0
TOB1,53979,True,800.0,0.3462048278424232,0.5288074228982904,1.2385599698758125,0.0
TOMM22,153947,True,1332.0,1.7987818022538493,4.041872787861913,1.1116653848098559,0.0
TOP1MT,37052,False,,0.19471441610442744,0.21261128898907972,0.945509835911628,1.0
TOP2A,115311,True,64.0,3.5058364331023224,44.1822595614699,4.3222829595581915,0.0
TOX2,87547,True,1369.0,0.6387878565498768,0.9959321312817734,1.1066664835555624,0.0
TP53,6077,False,,0.028551509675407174,0.029112430867282272,0.9566141710546544,1.0
TPD52L1,30521,True,1405.0,0.16801130135258477,0.20992256896038589,1.1017327347428705,0.0
TPM1,198071,True,188.0,7.333600884294147,78.85265919305195,2.226804968652648,0.0
TPM4,198299,True,1080.0,4.58321675755755,18.34250459467326,1.1545530244530928,0.0
TPP1,34295,False,,0.18055561925816527,0.2019220069729768,0.9782512546692351,1.0
TPRKB,158681,False,,1.773193228361625,3.284435824819867,0.9225875857676867,1.0
TPX2,107076,True,154.0,1.6375586509927669,7.82034784713165,2.467208798922785,0.0
TRAC,1575,True,103.0,0.013943227214977962,0.04579092672097094,3.0945918865206865,0.0
TRBC1,1003,True,105.0,0.00967311388039096,0.03129259539149555,3.0531291963968537,0.0
TRBC2,1297,True,619.0,0.00703123925018461,0.010027341281449916,1.3429705318957272,0.0
TRIB3,102547,True,123.0,1.3414531227783715,6.823810833671575,2.8547818508628673,0.0
TRIM22,17089,True,1699.0,0.08886972714388584,0.10530881714501898,1.0681708529119198,1.0
TRIM55,1945,True,1465.0,0.009567622358698694,0.01108143955197927,1.0930761647572296,0.0
TRIM58,11403,True,787.0,0.062203305095240496,0.08423948875958992,1.2421873369296934,0.0
TRIM8,50953,True,1330.0,0.30420085585730205,0.4084016696913751,1.1119605168010458,0.0
TRIML2,1721,True,764.0,0.008774142652056855,0.011696839207739347,1.2578761418671343,0.0
TRIOBP,116248,True,985.0,1.058731258055195,2.0489434573879164,1.1766288871985646,0.0
TROAP,49979,True,849.0,0.31716713984965167,0.4694787553424962,1.2184147715773406,0.0
TRPA1,8807,True,1326.0,0.044655019791126786,0.0532195184396112,1.1123949598207536,0.0
TRPV2,13421,True,1054.0,0.07155535782265499,0.09107475650888582,1.1591566876159924,0.0
TSC22D1,160881,True,211.0,2.4931178248565544,12.492080867861699,2.0993772644820083,0.0
TSC22D3,13087,True,2061.0,0.06552858132249675,0.07465528495980941,1.0422151243657884,1.0
TSPAN13,31344,True,603.0,0.1770422929270228,0.27332596797174213,1.3537119819487562,0.0
TSPAN14,90780,True,1202.0,0.6801818123443427,1.1048792235470126,1.1317042142266491,0.0
TSPAN18,63721,True,796.0,0.4358038224623556,0.6941292699084607,1.2398463092623806,0.0
TSPAN5,62720,True,828.0,0.4245987882234769,0.6669259252531493,1.2276953751135378,0.0
TSPO,184785,True,1241.0,3.2122672879964407,9.995845770274595,1.1261481390737635,0.0
TTK,40068,True,659.0,0.25556009118136747,0.39750051498176253,1.3136837065541238,0.0
TTLL1,3973,False,,0.018612373696835712,0.019109973065313247,0.9645610684248659,1.0
TTN,997,True,1457.0,0.004737945300352708,0.005467722668419013,1.0938201488959525,0.0
TUBA1A,62590,True,313.0,0.4708958064826833,1.0691388611442862,1.742146153292948,0.0
TUBA1B,214657,True,401.0,27.378210038206277,633.6490913940015,1.5613208906965752,0.0
TUBA1C,211429,True,276.0,12.791539579960281,176.0994169223674,1.8386108736734412,0.0
TUBA4A,79517,True,353.0,0.6724901044366065,1.5725089136066008,1.634522747089752,0.0
TUBB,211655,True,326.0,16.698995995908763,266.9235825553911,1.6990924121439277,1.0
TUBB2A,116758,True,880.0,1.0489801721805097,2.078302315968278,1.2082188190723273,0.0
TUBB2B,21457,True,1049.0,0.11666903640374816,0.1510704673800496,1.160059749125055,0.0
TUBB4B,206631,True,424.0,8.827750691428125,75.27775667682656,1.5343925463434838,0.0
TUBB6,146451,True,1402.0,1.6405215867759497,3.502433287243064,1.1020776715836655,0.0
TUBG1,147192,True,1411.0,1.6692978392584406,3.589093561347095,1.101197578365967,0.0
TXNDC17,185733,False,,2.762841299472084,6.197372033935411,0.8872277301548833,1.0
TXNIP,26239,True,118.0,0.2343287757938237,0.8055834755702761,2.9258513569116493,0.0
TXNRD1,208964,True,1130.0,7.357607085360987,40.791080379267044,1.1453984511515587,0.0
TYMS,169280,True,417.0,3.889481577969701,18.665833194668174,1.541374279160886,0.0
UACA,114645,True,892.0,1.022552252702647,2.004284399903886,1.2050481440139569,0.0
UAP1,95964,True,565.0,0.793942952019704,1.6543562743090334,1.3830017050069137,0.0
UBA52,216776,False,,15.212134276947351,104.51891782428098,0.7921143820063125,1.0
UBALD2,87152,True,283.0,0.8136102409334623,2.246968219257757,1.8187768586810862,0.0
UBC,216870,False,,19.616455760066415,167.36285525586212,0.7855853744771978,1.0
UBE2C,110019,True,43.0,3.410357432795021,53.49044027248279,5.4722900719962,0.0
UBE2L6,180915,True,523.0,5.730845262284029,32.669480669895485,1.4110874519215502,0.0
UBE2S,203637,True,129.0,11.933274319235691,232.7617223396244,2.759295517360886,0.0
UBE2T,146915,True,311.0,2.557990524109399,10.794517841041058,1.7432182062483281,0.0
UBL5,209435,False,,5.289831075967656,16.533350538368698,0.8180489347955967,1.0
UCHL1,209793,True,1008.0,8.026161897379682,48.5114379593965,1.1697887121213233,0.0
UCN2,7797,True,1784.0,0.03861907011516922,0.04384260331166936,1.062525809389258,1.0
UFD1,140011,True,1199.0,1.4647222591697358,3.0597149480156,1.1325102439591919,0.0
UGCG,79687,True,1341.0,0.5460470492186748,0.8170331091223726,1.1100905913139272,0.0
UNC5D,6774,True,1024.0,0.03506446449292978,0.04365044613464341,1.1667842281982024,0.0
UNG,63498,True,1260.0,0.4140817421695478,0.5927241991102282,1.1230984946345188,0.0
UPP1,194928,True,588.0,4.553348897154939,21.444516811319364,1.3645957206876302,0.0
UQCRFS1,196461,False,,3.5262834419590234,8.305202740665555,0.8048518468225374,1.0
UQCRH,216201,False,,13.605379150288726,91.12998271453799,0.8494162989835703,1.0
USP30-AS1,32901,True,1450.0,0.18408270535300675,0.23120563887179185,1.0958679892062488,0.0
VAMP5,171264,True,789.0,2.818100510487233,8.943809674739803,1.2410877306375445,0.0
VASN,52929,True,1141.0,0.32823916303944006,0.4583699388929413,1.1433125178745922,0.0
VAT1,118559,True,1354.0,1.055295903718347,1.9211990890287083,1.1080391653127162,1.0
VCAM1,62981,True,1455.0,0.40215202704252223,0.5584715138053928,1.0945231180247643,0.0
VCAN,41591,True,998.0,0.24656120572222706,0.3411455939384385,1.1719464558145356,0.0
VCL,114846,True,357.0,1.1693551716071862,3.2312509959523243,1.6257606125570179,0.0
VCX3B,964,True,185.0,0.0059488045058639525,0.014206032310623291,2.251695389030219,0.0
VDAC2,192268,False,,3.367445316405766,8.727811606713209,0.9113529262057913,1.0
VEGFA,119875,True,574.0,1.1871740655973801,2.790514037578128,1.3760492421372994,0.0
VEGFC,58969,True,1109.0,0.3779302563443977,0.5447236788617541,1.1483847881348184,0.0
VEPH1,2339,True,1407.0,0.01142060387016287,0.013326679828842137,1.101618416828671,0.0
VGF,30579,True,68.0,0.21470735275906194,1.006958433409503,4.02071618510954,0.0
VIPR1,14273,True,571.0,0.08221458810147367,0.12533965448284876,1.3784839713755361,0.0
VSNL1,14617,True,593.0,0.08438404417801465,0.12731280835873138,1.362558806366844,0.0
WARS,173449,True,239.0,8.412471849816766,89.48794366978137,1.9863794298036648,0.0
WBP2,81844,True,1864.0,0.5554449678250859,0.7939351430863966,1.055906199756583,1.0
WDR76,51792,True,1376.0,0.3166809615322873,0.4251408685706548,1.1052998512244363,0.0
WFDC1,728,True,1110.0,0.003591298325436758,0.004293928308601596,1.148248053806808,0.0
WFDC2,9967,True,493.0,0.05655262880285469,0.08877246790226401,1.446598745619214,0.0
WIPI1,50769,True,771.0,0.3241846193361373,0.4962587348331042,1.2557690345428962,0.0
WLS,69198,True,1068.0,0.45312736495938577,0.6777161214995983,1.156484556670527,0.0
WNT5A,107274,True,1218.0,0.8976594641948016,1.5860194455016843,1.1293884150478815,0.0
WNT6,1046,True,1222.0,0.005187430914519761,0.00619711876398074,1.1290725854861063,0.0
WNT7B,3817,True,620.0,0.020520394263095855,0.02932765705038245,1.3416884454132711,0.0
WNT9A,784,True,661.0,0.004127929109697423,0.005679528422304063,1.3115958928152323,0.0
WWTR1,123758,True,1207.0,1.1107706843647804,2.100032919020585,1.1313047935112723,0.0
XAF1,61568,True,802.0,0.42395666591752396,0.6712960359888585,1.237898900547453,0.0
XAGE2,646,True,966.0,0.0032748237603599556,0.004007144908566476,1.18194993608976,0.0
XBP1,116385,True,615.0,1.122796717837699,2.538547528612778,1.3480953029098601,0.0
XRCC2,62413,True,992.0,0.418062900466456,0.6264527381388741,1.1739947274250333,0.0
YIF1A,128707,True,1285.0,1.1740151449132448,2.235980412436754,1.119070119982737,0.0
ZBTB38,119711,True,1005.0,1.0700738899310636,2.066383876740589,1.169937998308766,0.0
ZC3H12A,32603,True,1489.0,0.1785742132855105,0.22235601065898075,1.090703225410236,0.0
ZC3HAV1,87287,True,1329.0,0.6068376852408188,0.9362925815221418,1.1121128292316727,0.0
ZFAND2A,82280,True,722.0,0.5635265357042935,0.9762362090640643,1.2749693403934905,0.0
ZFAS1,211327,True,231.0,9.122007824718956,104.71479305142924,2.0136606953960157,0.0
ZFP36L1,186330,True,941.0,3.245166883000729,10.741416595305473,1.1904944337733694,0.0
ZFP36L2,76259,True,1484.0,0.5133446774940719,0.7439109264977433,1.091134099575754,0.0
ZNF208,4511,True,660.0,0.024643736784893615,0.0344573087716802,1.312056710104654,0.0
ZNF331,26883,True,1335.0,0.13842322281185357,0.17190787858113601,1.1110521172383974,0.0
ZNF350-AS1,1492,True,179.0,0.00911813674453164,0.022005967839394507,2.2775043168857203,0.0
ZNF577,28823,True,999.0,0.15871428767996623,0.20956147793905866,1.171688383399817,0.0
ZNF665,2986,True,1287.0,0.014135863906763841,0.01678897593607703,1.11891567490313,0.0
ZNF676,4255,True,1482.0,0.021281767854440047,0.024745913777051515,1.091298944717263,0.0
ZNF723,2780,True,1071.0,0.014071651676168547,0.01726779454128268,1.1561595927826864,0.0
ZNF781,4637,True,1155.0,0.023639274034867243,0.02869457395734705,1.1389976085168783,0.0
ZWINT,101259,True,742.0,0.9080985382544364,1.8062780145988757,1.2671324454887323,0.0
